Order Date,Sales,Profit,Quantity,Discount,Year,Month,Quarter,Day,DayOfWeek,DayOfYear,WeekOfYear,lag_1,lag_7,roll_mean_7
2022-11-14,834.658,31.053599999999996,45,0.27,2022,11,4,14,0,318,46,1662.6832000000002,1651.834,1279.5853142857143
2022-11-15,559.2,55.016,8,0.2,2022,11,4,15,1,319,46,834.658,384.1,1162.8458857142857
2022-11-16,1123.996,223.6751,54,0.08666666666666667,2022,11,4,16,2,320,46,559.2,724.792,1187.8601714285717
2022-11-17,1947.2728,506.0733,58,0.1442857142857143,2022,11,4,17,3,321,46,1123.996,2177.236,1244.8893142857144
2022-11-18,1469.7559999999999,253.8081,83,0.13333333333333336,2022,11,4,18,4,322,46,1947.2728,657.098,1212.0374285714286
2022-11-19,1827.348,-139.31109999999998,89,0.21363636363636365,2022,11,4,19,5,323,46,1469.7559999999999,1699.354,1328.1314285714286
2022-11-20,1158.314,56.6476,64,0.10666666666666667,2022,11,4,20,6,324,46,1827.348,1662.6832000000002,1346.4162857142858
2022-11-21,536.216,147.8324,37,0.07692307692307693,2022,11,4,21,0,325,47,1158.314,834.658,1274.3635428571429
2022-11-22,35.712,2.232,8,0.2,2022,11,4,22,1,326,47,536.216,559.2,1231.7289714285714
2022-11-23,1153.109,213.4873,59,0.25882352941176473,2022,11,4,23,2,327,47,35.712,1123.996,1156.9449714285715
2022-11-24,2538.389,386.7554,92,0.20434782608695654,2022,11,4,24,3,328,47,1153.109,1947.2728,1161.1039714285714
2022-11-25,884.537,-121.1992,40,0.17222222222222222,2022,11,4,25,4,329,47,2538.389,1469.7559999999999,1245.549142857143
2022-11-26,1359.662,201.2885,57,0.13846153846153847,2022,11,4,26,5,330,47,884.537,1827.348,1161.9464285714287
2022-11-27,1618.254,643.2520000000001,61,0.07692307692307693,2022,11,4,27,6,331,47,1359.662,1158.314,1095.134142857143
2022-11-28,294.81399999999996,118.1215,24,0.08571428571428573,2022,11,4,28,0,332,48,1618.254,536.216,1160.8398571428572
2022-11-29,491.888,67.831,7,0.2,2022,11,4,29,1,333,48,294.81399999999996,35.712,1126.3538571428571
2022-11-30,1331.388,209.02339999999998,35,0.1,2022,11,4,30,2,334,48,491.888,1153.109,1191.5218571428572
2022-12-01,3263.148,355.23879999999997,133,0.16774193548387098,2022,12,4,1,3,335,48,1331.388,2538.389,1216.9902857142858
2022-12-02,2024.076,-1003.6855,108,0.25384615384615383,2022,12,4,2,4,336,48,3263.148,884.537,1320.5272857142857
2022-12-03,881.882,192.0075,68,0.2157894736842105,2022,12,4,3,5,337,48,2024.076,1359.662,1483.3185714285714
2022-12-04,1990.638,250.5919,62,0.15882352941176472,2022,12,4,4,6,338,48,881.882,1618.254,1415.0642857142855
2022-12-05,1453.136,447.6235,75,0.06315789473684212,2022,12,4,5,0,339,49,1990.638,294.81399999999996,1468.2620000000002
2022-12-06,10.68,2.8836,1,0.0,2022,12,4,6,1,340,49,1453.136,491.888,1633.7365714285713
2022-12-07,1026.524,242.8172,31,0.1,2022,12,4,7,2,341,49,10.68,1331.388,1564.9925714285712
2022-12-08,2419.722,335.9413,82,0.06,2022,12,4,8,3,342,49,1026.524,3263.148,1521.4405714285715
2022-12-09,2301.142,607.7782,106,0.15166666666666667,2022,12,4,9,4,343,49,2419.722,2024.076,1400.9511428571427
2022-12-10,1603.989,340.71049999999997,63,0.12105263157894738,2022,12,4,10,5,344,49,2301.142,881.882,1440.532
2022-12-11,845.646,21.2705,53,0.1631578947368421,2022,12,4,11,6,345,49,1603.989,1990.638,1543.690142857143
2022-12-13,580.936,99.2154,25,0.03333333333333333,2022,12,4,13,1,347,50,845.646,1453.136,1380.1198571428572
2022-12-14,1196.164,-102.58519999999999,66,0.18666666666666665,2022,12,4,14,2,348,50,580.936,10.68,1255.5198571428573
2022-12-15,306.88800000000003,52.5946,20,0.08,2022,12,4,15,3,349,50,1196.164,1026.524,1424.8747142857144
2022-12-16,858.702,171.2212,47,0.07692307692307693,2022,12,4,16,4,350,50,306.88800000000003,2419.722,1322.0695714285714
2022-12-17,978.4780000000001,64.43629999999999,30,0.1272727272727273,2022,12,4,17,5,351,50,858.702,2301.142,1099.0667142857142
2022-12-18,799.413,189.8775,64,0.11388888888888887,2022,12,4,18,6,352,50,978.4780000000001,1603.989,910.1147142857143
2022-12-19,230.30599999999998,-185.772,16,0.325,2022,12,4,19,0,353,51,799.413,845.646,795.1752857142858
2022-12-20,377.736,176.91150000000002,13,0.08,2022,12,4,20,1,354,51,230.30599999999998,580.936,707.2695714285713
2022-12-21,1140.92,280.7557,31,0.0,2022,12,4,21,2,355,51,377.736,1196.164,678.241
2022-12-22,2148.307,349.19820000000004,69,0.17142857142857143,2022,12,4,22,3,356,51,1140.92,306.88800000000003,670.349
2022-12-23,1926.776,284.0978,63,0.17333333333333334,2022,12,4,23,4,357,51,2148.307,858.702,933.4088571428572
2022-12-24,1507.106,454.9595,39,0.1,2022,12,4,24,5,358,51,1926.776,978.4780000000001,1085.990857142857
2022-12-25,2069.8269999999998,57.2323,81,0.2545454545454546,2022,12,4,25,6,359,51,1507.106,799.413,1161.509142857143
2022-12-26,63.913999999999994,23.5862,10,0.3,2022,12,4,26,0,360,52,2069.8269999999998,230.30599999999998,1342.996857142857
2022-12-27,177.636,-31.974200000000003,6,0.30000000000000004,2022,12,4,27,1,361,52,63.913999999999994,377.736,1319.2265714285713
2022-12-28,931.5108,42.6252,60,0.2288888888888889,2022,12,4,28,2,362,52,177.636,1140.92,1290.6408571428572
2022-12-29,1707.694,330.3954,33,0.03636363636363637,2022,12,4,29,3,363,52,931.5108,2148.307,1260.725257142857
2022-12-30,713.7900000000001,101.5365,23,0.14285714285714285,2022,12,4,30,4,364,52,1707.694,1926.776,1197.7805428571428
